Question,Grade,Grader,Answer_Type,Course,Discipline,Knowledge Dimension,Cognitive Process Dimension,Math,Code,Author_Book,Trick
9,10,Grader3,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,8,Grader1,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,10,Grader2,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,10,Grader3,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,6,Grader1,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,9,Grader2,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,10,Grader3,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,10,Grader1,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,9,Grader2,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,10,Grader3,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,4,Grader1,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,9,Grader2,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
9,8,Grader3,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,factual,remember,N,N,N,N
10,8,Grader1,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,10,Grader2,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,10,Grader3,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,10,Grader1,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,10,Grader2,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,10,Grader3,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,7,Grader1,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,10,Grader2,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,6,Grader3,Human,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader1,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader2,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader3,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader1,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader2,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader3,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader1,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader2,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
10,0,Grader3,GPT,"
Structure and Properties
of Civil Engineering Materials
",Engineering,conceptual,analyze,N,N,N,N
1,3,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,3,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,6,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,5,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,7,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,5,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,4,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,7,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,4,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,8,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,8,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,9,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,10,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,5,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,10,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,7,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,9,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
1,10,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,5,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,7,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,6,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,4,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,7,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,6,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,7,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,7,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,9,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,7,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
2,8,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,Y,N
3,2,Grader1,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,4,Grader2,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,8,Grader3,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,6,Grader1,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,2,Grader2,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,3,Grader3,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,2,Grader1,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,5,Grader2,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,4,Grader3,Human,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,8,Grader1,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,7,Grader2,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,9,Grader3,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,8,Grader1,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,7,Grader2,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,10,Grader3,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,6,Grader1,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,6,Grader2,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
3,8,Grader3,GPT,Cyberwarfare,Engineering,procedural,understand,N,N,Y,N
4,3,Grader1,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,5,Grader2,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,1,Grader3,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,6,Grader1,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,0,Grader2,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,8,Grader3,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,3,Grader1,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,5,Grader2,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,7,Grader3,Human,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,3,Grader1,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,6,Grader2,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,8,Grader3,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,8,Grader1,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,8,Grader2,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,8,Grader3,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,7,Grader1,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,8,Grader2,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
4,8,Grader3,GPT,Cyberwarfare,Engineering,conceptual,apply,N,N,Y,N
5,10,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,9,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,9,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,7,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,8,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,10,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,6,Grader1,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,8,Grader2,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,7,Grader3,Human,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,9,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,8,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,8,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,10,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,9,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,7,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,8,Grader1,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,10,Grader2,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
5,6,Grader3,GPT,Cyberwarfare,Engineering,factual,remember,N,N,N,N
6,10,Grader1,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,8,Grader2,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,10,Grader3,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,8,Grader1,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,9,Grader2,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,9,Grader3,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,9,Grader1,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,10,Grader2,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,7,Grader3,Human,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,9,Grader1,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,8,Grader2,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,8,Grader3,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,8,Grader1,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,9,Grader2,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,9,Grader3,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,7,Grader1,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,8,Grader2,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
6,9,Grader3,GPT,Cyberwarfare,Engineering,factual,analyze,N,N,N,N
7,7,Grader1,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,8,Grader2,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,7,Grader3,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,7,Grader1,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,6,Grader2,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,9,Grader3,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,10,Grader1,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,8,Grader2,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,7,Grader3,Human,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,8,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,7,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,9,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,7,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,6,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,6,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,7,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,7,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
7,8,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,evaluate,N,N,N,N
8,10,Grader1,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,8,Grader2,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,8,Grader3,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader1,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader2,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,10,Grader3,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,8,Grader1,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader2,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,8,Grader3,Human,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,8,Grader1,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader2,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader3,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,7,Grader1,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader2,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader3,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,7,Grader1,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,8,Grader2,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
8,9,Grader3,GPT,Cyberwarfare,Engineering,conceptual,understand,N,N,Y,N
9,5,Grader1,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,7,Grader2,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,6,Grader3,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,7,Grader1,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,5,Grader2,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,9,Grader3,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,4,Grader1,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,6,Grader2,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,9,Grader3,Human,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,8,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,10,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,9,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,10,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,8,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,9,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,9,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,8,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
9,9,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,analyze,N,N,N,N
10,6,Grader1,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,5,Grader2,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,9,Grader3,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,7,Grader1,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,6,Grader2,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,9,Grader3,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,10,Grader1,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,8,Grader2,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,7,Grader3,Human,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,6,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,5,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,9,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,6,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,4,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,5,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,5,Grader1,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,7,Grader2,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
10,8,Grader3,GPT,Cyberwarfare,Engineering,metacognitive,create,N,N,N,N
